id_master,c1,c2,stim,category1,category2,relation,obs,obsc1,obsc2,stimlen,c1len,c2len,nparses,correctParse,ratingcmp,ratingC1,ratingC2,isPlural,nc1_cmp,nc2_cmp,nc1_cmpnoplural,nc2_cmpnoplural,sentiment_stim,sentiment_c1,sentiment_c2,sentimentprobpos_stim,sentimentprobpos_c1,sentimentprobpos_c2,sentimentprobneg_stim,sentimentprobneg_c1,sentimentprobneg_c2,sentimentratioposneg_stim,sentimentratioposneg_c1,sentimentratioposneg_c2,profanity_stim,profanity_c1,profanity_c2,isCommonstim,isCommonC1,isCommonC2,bg_boundary,bgJonesMewhort,bgSUBTLEX,bgFacebook,inSUBTLEX,inBLP,inELP,inJuhaszLaiWoodcock,c1_inELP,c1_inBrysbaert,c1_inWordnet,c1_inMMA,c2_inELP,c2_inBrysbaert,c2_inWordnet,c2_inMMA,LSAc1c2,LSAc1stim,LSAc2stim,stim_SLlg10wf,BLPbncfrequency,BLPbncfrequencymillion,BLPrt,elp_ld_rt,elp_naming_mean_rt,c1c2_snautCos,c1stim_snautCos,c2stim_snautCos,fbusfreq,fbukfreq,valence_stim,valence_c1,valence_c2,concreteness_stim,concreteness_c1,concreteness_c2,Juhasz_tran,st_c1_mean,st_c2_mean,Zipfvalue,c1_SLlg10wf,c2_SLlg10wf,c1_BLPbncfrequency,c1_BLPbncfrequencymillion,c2_BLPbncfrequency,c2_BLPbncfrequencymillion
3342,give,away,giveaway,,,,1,1,10,8,4,4,1,yes,91.931038,92.310349,83.724136,0,2,13,1,13,Positive,Negative,Negative,0.69462645,0.32016778,0.28350532,0.10468533,0.42084041,0.45646101,6.6353755,1.6505698,1.5217651,FALSE,FALSE,FALSE,1,1,1,ea,12.8,1275983,22413428,1,0,1,0,1,0,1,1,1,0,0,1,0.37,0.14,0.16,1.6128,,,,682.27,640.19,0.60537302,0.778777,0.92585498,2322.2,2033.5,6.3499999,7.71,,2.9,2.83,2.23,,4.9689999,3.71,2.904617998864200,4.7750001,4.5714002,45117,451.17001,38747,387.47
501,bed,time,bedtime,,,,1,11,1,7,3,4,1,yes,86.564102,81.153847,84.307693,0,38,23,22,23,Positive,Positive,Positive,0.4778699,0.47556907,0.45930904,0.26539418,0.41009119,0.34728,1.8006042,1.1652771,1.3760364,FALSE,FALSE,FALSE,1,1,1,dt,7.3,1390,19307,1,1,1,0,1,1,1,1,1,1,1,1,0.27,0.65,0.33,2.5011001,276,2.76,578.605263157895,600.09,589.40997,0.58920503,0.50426501,0.690364,12383.1,24831.2,6.6500001,7.2199998,5.4699998,2.9,5,3.07,,5.4840002,3.9349999,3.792893404362210,3.9797001,4.9994998,15896,158.96001,154981,1549.8101
621,black,guard,blackguard,,,,1,41,10,10,5,5,1,yes,52.095238,49.523811,70,0,49,10,33,10,Positive,Positive,Neutral,0.39635709,0.40713266,0.3051475,0.35563472,0.28405061,0.21659273,1.1145061,1.3953749,1.8299649,FALSE,FALSE,FALSE,1,1,1,kg,6.35,1030,15596,1,1,0,0,1,1,1,1,1,1,1,1,0.15,,,1.2788,14,0.14,891.384615384615,,,0.84193897,0.77087301,0.74468899,,,,5.4000001,5.71,2.9,3.76,4.04,,,,2.570587743097290,3.9328001,3.4726,24901,249.00999,3056,30.559999
1974,crags,man,cragsman,,,,1,1,110,8,5,3,1,yes,35.115383,38.115383,70.96154,0,1,228,1,228,Positive,Positive,Positive,0.39635709,0.39635709,0.39489573,0.35563472,0.35563472,0.30522558,1.1145061,1.1145061,1.298571,FALSE,FALSE,FALSE,0,0,1,sm,10.1,50004,943849,0,0,0,0,1,0,0,1,1,1,1,1,0.11,,,,,,,,,,,0.72809398,,,,,5.3499999,2.9,,4.79,,,,,0.301,4.9737,224,2.24,62098,620.97998
6903,shut,out,shutout,,,,1,1,39,7,4,3,1,yes,76.518517,64.333336,67.148148,0,3,38,3,38,Positive,Negative,Positive,0.39635709,0.21925136,0.39635709,0.35563472,0.62612933,0.35563472,1.1145061,0.63302749,1.1145061,FALSE,FALSE,FALSE,1,1,1,to,13.2,1686308,35904793,1,0,0,0,1,0,0,1,1,0,1,1,0.61,,,1.1138999,,,,,,0.56773698,0.82915401,0.78952301,,,,4.5,,2.9,3.38,2.73,,,,2.405777494451300,4.1289001,5.2947998,5108,51.080002,155352,1553.52
13635,over,supply,oversupply,,,,1,77,1,10,4,6,1,yes,,,,0,129,1,87,1,Positive,Positive,Positive,0.39635709,0.39635709,0.36061388,0.35563472,0.35563472,0.357905,1.1145061,1.1145061,1.1074365,FALSE,FALSE,FALSE,1,1,1,rs,12.5,418153,7264827,0,0,0,0,1,0,1,1,1,1,1,1,0.16,0.05,0.34,,,,,,,0.88707101,0.93934202,0.75650102,,,,,5.1100001,2.9,2.46,3.43,,,,,4.8291998,2.9791,132276,1322.76,9590,95.900002
2021,cross,check,crosscheck,,,,1,24,1,10,5,5,1,yes,61.931034,59.655174,67.793106,0,39,2,23,2,Positive,Neutral,Positive,0.39635709,0.33418509,0.61912715,0.35563472,0.19432493,0.13843548,1.1145061,2.0396616,2.8631177,FALSE,FALSE,FALSE,1,1,1,sc,11.1,116824,1700885,1,0,1,0,1,0,1,1,1,0,1,1,0.06,,,0.699,,,,890.97,671.56,0.79842198,0.94523603,0.74561101,4.6,1.7,,5.5300002,6.5,2.89,4.44,4.11,,3.563,4.8390002,1.990804146480480,3.4484,4.1532001,7556,75.559998,7289,72.889999
3159,free,holder,freeholder,,,,1,1,14,10,4,6,1,yes,52.677418,68.935486,60.129032,0,31,18,19,18,Positive,Positive,Negative,0.39635709,0.70985526,0.27473146,0.35563472,0.085680753,0.44204575,1.1145061,4.6259756,0.89664268,FALSE,FALSE,FALSE,1,1,1,eh,9.360000000000000,26322,310640,0,0,1,0,1,1,1,1,1,1,1,1,0.08,0.04,-0.05,,,,,776,703.71997,0.93185902,0.943151,0.82877499,4.6,17.8,,8.3400002,5.3499999,2.89,2.04,3.74,,,,,3.9568999,1.9191,20867,208.67,2922,29.219999
3732,hall,mark,hallmark,,,,1,5,15,8,4,4,1,yes,36.578949,26.368422,38.947369,0,5,17,3,17,Positive,Neutral,Neutral,0.56749111,0.43993765,0.29140818,0.2009064,0.091896467,0.15882152,2.8246543,6.1753311,3.5731373,FALSE,FALSE,FALSE,1,1,1,lm,9.68,27565,376723,1,1,1,1,1,1,1,1,1,0,1,1,0.06,0.06,0.08,1.8195,216,2.1600001,625.171428571429,664.5600000000000,616.89001,0.90444201,0.96366501,0.88767499,1826.2,184.2,5.7399998,5.6700001,,2.89,4.67,4.21,2.29,3.033,3.9000001,3.111378077686330,3.4231999,3.6215999,12147,121.47,12492,124.92
5870,plain,chant,plainchant,,,,1,2,2,10,5,5,1,yes,26.153847,45.346153,48.76923,0,2,1,2,1,Positive,Negative,Positive,0.39635709,0.23758841,0.35023949,0.35563472,0.58662778,0.3467882,1.1145061,0.67565346,1.1429371,FALSE,FALSE,FALSE,1,1,1,nc,12.2,237870,3494460,0,1,0,0,1,1,1,1,1,1,1,1,0.03,,,,15,0.15000001,1216.25,,,0.94126499,0.934282,0.54855603,,,,5.0500002,4.5500002,2.89,2.26,4,,,,,3.0469,2.0682001,4176,41.759998,394,3.9400001
5218,money,grubber,moneygrubber,,,,1,10,1,12,5,7,1,yes,71.709679,82.903229,70.19355,0,10,1,7,1,Positive,Negative,Positive,0.39635709,0.16411124,0.39635709,0.35563472,0.72732055,0.35563472,1.1145061,0.54495513,1.1145061,FALSE,FALSE,FALSE,0,1,0,yg,6.34,2209,13475,0,0,0,0,1,1,1,1,0,0,0,1,0.05,,,,,,,,,0.85716802,0.82875299,0.78049999,,,,7.0999999,,2.89,4.54,3.3,,,,,4.5142999,0.77819997,37367,373.67001,,
5126,mess,mate,messmate,,,,1,2,6,8,4,4,1,yes,43.545456,54.409092,70.545456,0,2,17,1,17,Positive,Negative,Positive,0.39635709,0.20444445,0.46156618,0.35563472,0.56265581,0.21648188,1.1145061,0.7044397,1.830902,FALSE,FALSE,FALSE,1,1,1,sm,10.1,50004,943849,0,0,0,0,1,1,1,1,1,1,1,1,0.06,,,,,,,,,0.76503801,0.82325602,0.76597297,,,,3.6500001,7.4499998,2.89,3.9,4.34,,,,,3.6005001,3.1738,2255,22.549999,1928,19.280001
3133,fortune,telling,fortunetelling,,,,1,1,2,14,7,7,1,yes,83.571426,87.85714,87.25,0,3,1,2,1,Positive,Positive,Negative,0.39635709,0.55459929,0.34152472,0.35563472,0.25477943,0.38621703,1.1145061,1.5556872,1.0262548,FALSE,FALSE,FALSE,1,1,1,et,12.3,891957,12112700,1,0,0,0,1,1,1,1,1,0,1,1,0.24,,,0.301,,,,,,0.68417299,0.98650599,0.913477,,,,7.4200001,5.3499999,2.89,2.9,2.45,,,,1.592864137808440,3.1816001,3.9881999,2126,21.26,6270,62.700001
3187,free,wheeler,freewheeler,,,,1,3,1,11,4,7,1,yes,51.03846,70.42308,56.423077,0,31,2,19,2,Positive,Positive,Negative,0.39635709,0.70985526,0.2504715,0.35563472,0.085680753,0.38917685,1.1145061,4.6259756,1.0184498,FALSE,FALSE,FALSE,0,1,1,ew,11.5,132929,2917617,0,0,0,0,1,1,1,1,0,0,1,1,0.03,,,,,,,,,0.88857299,0.77945,0.75652301,,,,8.3400002,,2.89,2.04,3.38,,,,,3.9568999,2.2923,20867,208.67,,
3730,half,tone,halftone,,,,1,3,27,8,4,4,1,yes,70.322578,81.032257,76.548386,0,8,3,5,3,Positive,Negative,Negative,0.39635709,0.29196167,0.29888111,0.35563472,0.47157484,0.35342136,1.1145061,0.84049666,1.1214859,FALSE,FALSE,FALSE,1,1,1,ft,10.8,89586,1725468,0,1,1,0,1,0,1,1,1,1,1,1,0.17,0.07,0.09,,13,0.13,863.23076923077,883.4400000000000,663.58002,0.85500401,0.92966402,0.72746199,1.8,2.5,,,5.5,2.88,3.27,3.07,,3.688,3.813,,4.0068002,2.9349999,29782,297.82001,4425,44.25
13621,overs,hoot,overshoot,,,,1,2,3,9,5,4,2,no,,,,0,0,0,0,0,Positive,Positive,Positive,0.39635709,0.39635709,0.54946953,0.35563472,0.35563472,0.27392083,1.1145061,1.1145061,1.4469768,FALSE,FALSE,FALSE,1,0,1,sh,12,586601,8870970,1,0,1,0,0,0,0,1,1,1,1,1,-0.07,0.17,-0.06,0.90310001,,,,729.38,585.37,,,0.90333498,12.8,22.1,,,6.0999999,2.88,,3.88,,,,2.194924129136400,0.84509999,2.1271,561,5.6100001,92,0.92000002
13620,over,shoot,overshoot,,,,2,125,2,9,4,5,2,yes,,,,0,129,2,87,2,Positive,Positive,Negative,0.39635709,0.39635709,0.37550959,0.35563472,0.35563472,0.39760375,1.1145061,1.1145061,0.99686456,FALSE,FALSE,FALSE,1,1,1,rs,12.5,418153,7264827,1,0,1,0,1,0,1,1,1,0,1,1,0.4,0.06,0.1,0.90310001,,,,729.38,585.37,0.58641499,0.74974698,0.77389199,12.8,22.1,,,3.4000001,2.88,2.46,3.97,,,,2.194924129136400,4.8291998,3.925,132276,1322.76,1733,17.33
2096,cut,back,cutback,,,,1,8,20,7,3,4,1,yes,55.23077,57.051281,56.897434,0,14,52,8,52,Positive,Negative,Positive,0.39635709,0.31016737,0.43440554,0.35563472,0.48823622,0.37489992,1.1145061,0.81181419,1.0572344,FALSE,FALSE,FALSE,1,1,1,tb,8.43,5582,244348,1,1,1,0,1,0,1,1,1,0,1,1,0.26,0.17,0.08,1.2553,55,0.55000001,717.2222222222220,642.47,630.17999,0.63828999,0.77487701,0.80864298,44.8,34.8,,3.8199999,4.8000002,2.88,4.55,4.33,,4.0320001,2.967,2.547106647247770,4.0689001,5.0106001,17519,175.19,102327,1023.27
2094,cut,away,cutaway,,,,1,5,14,7,3,4,1,yes,77.3871,71.903229,67.548386,0,14,13,8,13,Positive,Negative,Negative,0.39635709,0.31016737,0.28350532,0.35563472,0.48823622,0.45646101,1.1145061,0.81181419,0.86832625,FALSE,FALSE,FALSE,1,1,1,ta,12.5,615918,8951365,1,0,1,0,1,0,1,1,1,0,0,1,0.26,0.18,0.02,0.699,,,,797.66,764.73999,0.69954503,0.74449599,0.93608999,39.3,45.8,,3.8199999,,2.88,4.55,2.23,,2.9349999,3.1559999,1.990804146480480,4.0689001,4.5714002,17519,175.19,38747,387.47
368,bare,boat,bareboat,,,,1,3,16,8,4,4,1,yes,50.814816,47.407406,75.259262,0,2,27,2,27,Positive,Negative,Positive,0.39635709,0.22676383,0.56458265,0.35563472,0.44583189,0.22868311,1.1145061,0.88902813,1.7332153,FALSE,FALSE,FALSE,0,1,1,eb,10.2,38051,523411,0,0,0,0,1,1,0,1,1,1,1,1,0.09,0.09,0.19,,,,,,,0.86866701,0.88341701,0.54798001,,,,5.71,6.5,2.88,3.21,4.93,,,,,2.6294,3.6889999,2384,23.84,5405,54.049999
6639,scrub,land,scrubland,,,,1,3,39,9,5,4,1,yes,46.466667,47.599998,69.900002,0,2,41,2,41,Positive,Negative,Neutral,0.39635709,0.27670288,0.27678654,0.35563472,0.44635165,0.34930992,1.1145061,0.88799292,1.134686,FALSE,FALSE,FALSE,0,1,1,bl,11.5,217179,4194171,0,0,0,0,1,0,1,1,1,1,1,1,0.16,0.03,0.15,,,,,,,0.87445801,0.63219899,0.663046,,,,4.4000001,6.6100001,2.88,3.86,4.57,,,,,2.5037999,3.6526999,456,4.5599999,21334,213.34
5171,mill,race,millrace,,,,1,12,2,8,4,4,1,yes,35.074074,35.814816,53.333332,0,13,4,9,4,Positive,Positive,Neutral,0.39635709,0.39357173,0.29472607,0.35563472,0.31252959,0.3048726,1.1145061,1.2682226,1.3000745,FALSE,FALSE,FALSE,1,1,1,lr,8.530000000000000,22482,426297,0,1,0,0,1,1,1,1,1,1,1,1,0.08,,,,2,0.02,560.5,,,0.90694201,0.61869299,0.86911201,,,,5.2600002,5.5900002,2.88,4.72,3.59,,,,,2.6875,3.4993999,3497,34.970001,7959,79.589996
3183,free,ware,freeware,,,,1,11,16,8,4,4,1,yes,37.32,48,53,0,31,33,19,33,Positive,Positive,Negative,0.39635709,0.70985526,0.22887735,0.35563472,0.085680753,0.55589205,1.1145061,4.6259756,0.71301091,FALSE,FALSE,FALSE,1,1,1,ew,11.5,132929,2917617,1,0,0,0,1,1,1,1,1,0,1,1,0.11,,,0.301,,,,,,0.887716,0.753802,0.83570898,,,,8.3400002,,2.88,2.04,3.54,,,,1.592864137808440,3.9568999,2.0531001,20867,208.67,244,2.4400001
2770,fire,break,firebreak,,,,1,47,9,9,4,5,1,yes,54.615383,70.846153,53.692307,0,61,8,39,8,Positive,Positive,Positive,0.39635709,0.4405244,0.52607149,0.35563472,0.3234598,0.31629673,1.1145061,1.2253674,1.2531179,FALSE,FALSE,FALSE,1,1,1,eb,10.2,38051,523411,1,0,0,0,1,1,1,1,1,0,1,1,0.09,,,0.60210001,,,,,,0.70199001,0.74261898,0.88293397,,,,4.1999998,5.3000002,2.87,4.68,3.71,,,,1.893894133472420,4.0409999,4.0521998,14104,141.03999,9397,93.970001
6402,rubber,necker,rubbernecker,,,,1,3,1,12,6,6,1,yes,36.192307,45.46154,43.115383,0,3,1,2,1,Positive,Negative,Positive,0.39635709,0.26223916,0.39635709,0.35563472,0.47927958,0.35563472,1.1145061,0.82698512,1.1145061,FALSE,FALSE,FALSE,1,1,0,rn,11.5,142007,3021139,1,0,0,0,1,1,1,1,0,0,1,0,0.11,,,0.47710001,,,,,,,0.88332403,,,,,4.3000002,,2.87,4.86,,,,,1.768955396864120,2.8543,0.60210001,1597,15.97,,
16293,under,ling,underling,,,,1,55,5,9,5,4,1,yes,,,,0,100,1,62,1,Positive,Positive,Positive,0.39635709,0.39635709,0.39635709,0.35563472,0.35563472,0.35563472,1.1145061,1.1145061,1.1145061,FALSE,FALSE,FALSE,1,1,0,rl,10.8,116104,2266094,1,0,1,0,1,0,0,1,0,0,1,0,0.1,0.12,-0.05,0.95420003,,,,930.7,648.82001,0.82009202,0.85892498,0.91351402,37.5,23.8,,,,2.86,3.45,2.83,,,,2.246076651583790,4.1258001,2.8954,61033,610.33002,214,2.1400001
401,base,line,baseline,,,,1,2,43,8,4,4,1,yes,66.224998,65.824997,69.324997,0,6,42,3,42,Positive,Negative,Neutral,0.39635709,0.19419178,0.32345116,0.35563472,0.42984799,0.31859136,1.1145061,0.92208666,1.2440925,FALSE,FALSE,FALSE,1,1,1,el,12.4,849735,10638536,1,1,1,0,1,1,1,1,1,1,1,1,0.2,0.09,0.07,1.5911,522,5.2199998,636.975,677.4400000000000,636.92999,0.75084001,0.82899201,0.89758402,338.9,338.8,5.4699998,5.5999999,4.8000002,2.86,3.86,4.5,,4.5939999,3.9330001,2.882898749170960,3.2565,4.0219002,9152,91.519997,22689,226.89
227,back,fire,backfire,,,,1,29,1,8,4,4,1,yes,60.333332,62.233334,56.099998,0,84,12,54,12,Positive,Positive,Positive,0.39635709,0.43440554,0.4405244,0.35563472,0.37489992,0.3234598,1.1145061,1.0572344,1.2253674,FALSE,FALSE,FALSE,1,1,1,kf,6.73,4056,472809,1,0,1,1,1,0,1,1,1,1,1,1,0.19,0.06,0.08,1.6532,,,,832.77,592.60999,0.64885497,0.83127898,0.80050302,457.7,372.7,2.9000001,4.8000002,4.1999998,2.86,4.33,4.68,3.6400001,3.4059999,3.3,2.945046655919800,5.0106001,4.0409999,102327,1023.27,14104,141.03999
7314,spit,fire,spitfire,,,,1,4,12,8,4,4,1,yes,53.620689,34.5,49.357143,0,4,12,2,12,Positive,Positive,Positive,0.39635709,0.48612759,0.4405244,0.35563472,0.31548914,0.3234598,1.1145061,1.2563256,1.2253674,FALSE,FALSE,FALSE,1,1,1,tf,8.08,5221,99831,1,0,1,0,1,0,1,1,1,1,1,1,0.3,0.21,0.03,1.4914,,,,826.68,693.64001,0.75710797,0.81629598,0.90728801,142.5,494.1,5.29,3,4.1999998,2.86,4.71,4.68,,3.3440001,3.0669999,2.783195835978730,2.9948001,4.0409999,475,4.75,14104,141.03999
20,after,noons,afternoons,,,,1,6,1,10,5,5,1,yes,88.433334,86.26667,78.099998,1,26,1,14,0,Positive,Positive,Positive,0.66410619,0.39635709,0.39635709,0.18161538,0.35563472,0.35563472,3.6566627,1.8673829,1.8673829,FALSE,FALSE,FALSE,0,1,0,rn,11.5,142007,3021139,1,0,1,0,1,0,0,1,0,0,0,1,0.04,0.4,0.07,2.0086,,,,742.85,626.28003,,0.84251797,,1100.8,3733.3,6.5999999,,,2.86,2.12,,,,,3.300434313906380,4.5416999,1.1461,117138,1171.38,,
7665,sun,dew,sundew,,,,1,9,3,6,3,3,1,yes,71.310349,68.137932,71.275864,0,58,2,37,2,Positive,Positive,Neutral,0.39635709,0.61949277,0.2814734,0.35563472,0.18057637,0.1509987,1.1145061,2.1949556,2.6249042,FALSE,FALSE,FALSE,0,1,1,nd,13.3,1342243,33376188,0,1,1,0,1,1,1,1,1,1,1,1,0.19,0.05,0.13,,14,0.14,786.533333333333,846.6900000000000,709.91998,0.65372199,0.81603903,0.69654799,,,,7.0500002,4.79,2.86,4.83,4.38,,4.2259998,4.0939999,,3.5506999,2.0414,11526,115.26,280,2.8
1286,cards,harp,cardsharp,,,,1,2,1,9,5,4,2,no,23.25,53.142857,14.25,0,0,0,0,0,Positive,Positive,Positive,0.39635709,0.39951885,0.35462269,0.35563472,0.27266622,0.32440254,1.1145061,1.4536347,1.2218064,FALSE,FALSE,FALSE,1,1,1,sh,12,586601,8870970,1,0,1,0,1,0,1,1,1,1,1,1,0,,,0.60210001,,,,1037.4,767.08002,,,0.75374401,,,,5.5900002,5.4000001,2.86,,4.85,,4.0320001,3.0940001,1.893894133472420,3.3892,2.1303,3915,39.150002,281,2.8099999
15754,super,mom,supermom,,,,1,50,1,8,5,3,1,yes,78.964287,84.035713,89.678574,0,7,1,5,1,Positive,Positive,Positive,0.39635709,0.68051428,0.53011131,0.35563472,0.13429472,0.2924833,1.1145061,2.9513974,1.3551444,FALSE,FALSE,FALSE,1,1,1,rm,11.3,85112,1429873,1,0,0,0,1,1,1,1,1,1,1,1,0.09,0.01,0.21,0.90310001,,,,,,0.686647,0.84946197,0.714091,,,,7,7.6999998,2.86,1.9,4.4,,,,2.194924129136400,3.1261001,4.3414998,1666,16.66,263,2.6300001
1287,card,sharp,cardsharp,,,,2,8,1,9,4,5,2,yes,41.655174,58.517242,50.862068,0,10,1,8,1,Positive,Negative,Positive,0.39635709,0.16946419,0.4454639,0.35563472,0.53342682,0.27731061,1.1145061,0.74303931,1.4292893,FALSE,FALSE,FALSE,1,1,1,ds,11,137835,4038708,1,0,1,0,1,1,1,1,1,1,1,1,0.03,,,0.60210001,,,,1037.4,767.08002,0.872096,0.70792502,0.85173398,,,,5.5900002,5.4499998,2.86,4.9,3.86,,4.0320001,3.0940001,1.893894133472420,3.6393001,3.0841999,5739,57.389999,4930,49.299999
3540,green,sward,greensward,,,,2,34,1,10,5,5,2,yes,26.533333,57.766666,43.099998,0,30,1,22,1,Positive,Neutral,Positive,0.39635709,0.3987045,0.39635709,0.35563472,0.17830777,0.35563472,1.1145061,2.2228818,1.1145061,FALSE,FALSE,FALSE,1,1,1,ns,12.4,269806,4542790,0,0,0,0,1,1,1,1,0,0,1,1,0.12,,,,,,,,,0.80454803,0.74272102,0.75413001,,,,6.29,,2.86,4.07,3.43,,,,,3.5678,,14637,146.37,44,0.44
3539,greens,ward,greensward,,,,1,1,1,10,6,4,2,no,,,,0,1,1,1,1,Positive,Positive,Neutral,0.39635709,0.52048647,0.38244778,0.35563472,0.19890024,0.20665267,1.1145061,1.9927431,1.9179868,FALSE,FALSE,FALSE,1,1,1,sw,9.15,54663,867944,0,0,0,0,1,1,1,1,1,1,1,1,0.01,,,,,,,,,0.90642798,0.74541801,1.00828,,,,6.29,4.5500002,2.86,4.1,3.59,,,,,2.0414,2.8620999,876,8.7600002,3547,35.470001
2953,fly,way,flyway,,,,1,22,15,6,3,3,1,yes,66.25,73.214287,69.85714,0,23,53,13,53,Positive,Positive,Positive,0.39635709,0.43936697,0.47951034,0.35563472,0.22702578,0.35534516,1.1145061,1.7458682,1.1154144,FALSE,FALSE,FALSE,1,1,1,yw,8.040000000000000,22074,192558,0,0,0,0,1,0,1,1,1,1,1,1,0.22,0.06,0.02,,,,,,,0.653332,0.75158697,0.93388802,,,,6.4400001,5.9499998,2.86,4.64,2.34,,,,,3.6371,4.8613,3811,38.110001,96280,962.79999
5857,pit,fall,pitfall,,,,1,2,12,7,3,4,1,yes,58.864864,54.162163,71.24324,0,7,13,5,13,Positive,Positive,Positive,0.39635709,0.56801027,0.35769024,0.35563472,0.18552221,0.32090303,1.1145061,2.13644,1.2351304,FALSE,FALSE,FALSE,1,1,1,tf,8.08,5221,99831,1,1,1,1,1,1,1,1,1,0,1,1,0.17,,,0.301,63,0.63,638.594594594595,698.3200000000000,655.58002,0.80971301,0.80127501,0.80838197,55.7,27.2,,3.8499999,4.0500002,2.85,4.68,4.04,4.27,4.125,4.4330001,1.592864137808440,2.8292999,3.7814,1809,18.09,11120,111.2
3088,fore,runner,forerunner,,,,1,23,4,10,4,6,1,yes,68.413795,60.517242,61.413792,0,8,5,6,5,Positive,Positive,Positive,0.39635709,0.39635709,0.46448058,0.35563472,0.35563472,0.25003442,1.1145061,1.1145061,1.5852101,FALSE,FALSE,FALSE,1,1,1,er,13.9,2570029,35404544,1,0,1,0,1,1,1,1,1,1,1,1,0.2,0.01,0.13,0.699,,,,827.48,739.85999,0.80781198,0.788113,0.84856498,144.3,117.2,,4.9000001,5.75,2.85,2.52,4.86,,,,1.990804146480480,2.1335001,2.4047999,489,4.8899999,700,7
4093,high,flier,highflier,,,,1,16,1,9,4,5,1,yes,54.32,65.480003,56.400002,0,28,1,19,1,Positive,Positive,Positive,0.39635709,0.38161373,0.39635709,0.35563472,0.36913666,0.35563472,1.1145061,1.0737408,1.1145061,FALSE,FALSE,FALSE,0,1,1,hf,6.6,1405,53650,1,0,0,0,1,1,1,1,1,1,1,1,0.1,,,0.301,,,,,,0.86738002,0.92984098,0.88270402,,,,5.8499999,4.3000002,2.85,3.46,4.36,,,,1.592864137808440,3.9976001,2.0414,38928,389.28,62,0.62
233,back,grounder,backgrounder,,,,1,39,1,12,4,8,1,yes,40.590908,64.349998,45.849998,0,84,1,54,1,Positive,Positive,Positive,0.39635709,0.43440554,0.39635709,0.35563472,0.37489992,0.35563472,1.1145061,1.0572344,1.1145061,FALSE,FALSE,FALSE,1,1,1,kg,6.35,1030,15596,1,0,0,0,1,0,1,1,1,0,1,1,0.18,,,0.301,,,,,,0.68845302,0.85455197,0.85994899,,,,4.8000002,,2.85,4.33,3.22,,,,1.592864137808440,5.0106001,0.60210001,102327,1023.27,,
6399,row,lock,rowlock,,,,1,4,1,7,3,4,1,yes,42.035713,55.035713,70.428574,0,4,16,2,16,Positive,Positive,Negative,0.39635709,0.50431991,0.28300926,0.35563472,0.24848501,0.4594917,1.1145061,1.5950946,0.86259902,FALSE,FALSE,FALSE,1,1,1,wl,8.85,9361,234770,0,0,0,0,1,1,1,1,1,0,1,1,0.15,,,,,,,,,0.79882801,0.72956997,0.715734,,,,5.5,4.71,2.85,3.93,4.65,,,,,3.1284001,3.4603,5205,52.049999,2576,25.76
4594,knock,off,knockoff,,,,1,1,16,8,5,3,1,yes,44.52,21.68,24.040001,0,5,18,5,18,Positive,Neutral,Positive,0.39635709,0.34690237,0.39635709,0.35563472,0.2986674,0.35563472,1.1145061,1.3270853,1.1145061,FALSE,FALSE,FALSE,1,1,1,ko,8.42,6468,85528,1,0,0,0,1,0,1,1,1,0,0,1,0.42,,,1.3802,,,,,,0.57453799,0.77380198,0.72062498,,,3.7,5.29,,2.85,4.24,2.79,,,,2.672045383856070,3.5185001,4.7793002,1975,19.75,70166,701.65997
741,blue,stem,bluestem,,,,1,11,3,8,4,4,1,yes,57.090908,60.848484,79.21212,0,36,2,24,2,Positive,Positive,Positive,0.39635709,0.40606007,0.46125701,0.35563472,0.23270467,0.28923634,1.1145061,1.7032623,1.3703572,FALSE,FALSE,FALSE,0,1,1,es,13.4,1105275,20888027,0,0,0,0,1,1,1,1,1,1,1,1,-0.01,0.22,0.01,,,,,,,0.92227697,0.78061002,0.81917298,,,,6.3699999,5,2.85,3.76,4.63,,,,,3.7179,2.0606999,10476,104.76,1270,12.7
7738,swash,buckling,swashbuckling,,,,1,2,1,13,5,8,1,yes,25.192308,32.96154,39.384617,0,3,1,2,1,Positive,Positive,Positive,0.39635709,0.39635709,0.39635709,0.35563472,0.35563472,0.35563472,1.1145061,1.1145061,1.1145061,FALSE,FALSE,FALSE,1,1,0,hb,8.200000000000000,5851,96797,1,0,0,0,1,0,1,1,1,0,0,1,0.04,-0.02,-0.04,0.699,,,,,,0.54983503,0.80587602,0.80038399,,,,,5.0500002,2.84,3.26,2.96,,,,1.990804146480480,0.77819997,1.2788,24,0.23999999,64,0.63999999
2162,day,spring,dayspring,,,,1,4,1,9,3,6,1,yes,52,64.633331,55.799999,0,21,8,16,8,Positive,Positive,Positive,0.39635709,0.6231488,0.54680836,0.35563472,0.16118713,0.19105566,1.1145061,2.4589872,2.0745635,FALSE,FALSE,FALSE,0,1,1,ys,10.7,159755,3631924,0,0,0,0,1,1,1,1,1,1,1,1,0.35,,,,,,,,,0.60495198,0.808622,0.733675,,,,6.3499999,7.77,2.84,3.92,3.89,,,,,4.6117001,3.2035999,62256,622.56,5983,59.830002
